id_user,locality,speciality
4345,Salamanca,"Mediación y Arbitraje"
4345,Salamanca,Concursal
4333,Valladolid,Concursal
4333,Valladolid,Civil
4333,Valladolid,"Derecho bancario"
4333,Valladolid,Internacional
4333,Valladolid,Médico-Sanitario
4333,Valladolid,Mercantil
4332,Valladolid,Mercantil
4332,Valladolid,"Propiedad Industrial"
4332,Valladolid,"Consumidores y Usuarios"
4332,Valladolid,Seguros
4331,Valladolid,General
4331,Valladolid,Mercantil
4331,Valladolid,Deportivo
4331,Valladolid,"Derecho bancario"
4324,Valladolid,Divorcios
4324,Cuéllar,Divorcios
4324,Valladolid,"Derecho bancario"
4324,Cuéllar,"Derecho bancario"
4324,Valladolid,General
4324,Cuéllar,General
4324,Valladolid,Internacional
4324,Cuéllar,Internacional
4324,Valladolid,Médico-Sanitario
4324,Cuéllar,Médico-Sanitario
4324,Valladolid,Mercantil
4324,Cuéllar,Mercantil
4324,Valladolid,"Reclamaciones de cantidad"
4324,Cuéllar,"Reclamaciones de cantidad"
4324,Valladolid,Concursal
4324,Cuéllar,Concursal
4324,Valladolid,Civil
4324,Cuéllar,Civil
4324,Valladolid,Deportivo
4324,Cuéllar,Deportivo
4319,"Bollullos Par del Condado","Accidentes de tráfico"
4319,"Bollullos Par del Condado",Civil
4319,"Bollullos Par del Condado",Laboral
4319,"Bollullos Par del Condado",Penal
4319,"Bollullos Par del Condado",Urbanismo
4316,Terrassa,"Herencias y Testamentos"
4316,Terrassa,Civil
4316,Terrassa,Familia
4316,Terrassa,Divorcios
4316,Terrassa,Penal
4315,Toledo,Laboral
4315,Toledo,Civil
4315,Toledo,"Seguridad Social"
4315,Toledo,"Herencias y Testamentos"
4315,Toledo,"Derecho bancario"
4305,Madrid,Civil
4305,Madrid,"Extranjería y Nacionalidad"
4305,Madrid,General
4305,Madrid,Laboral
4305,Madrid,Mercantil
4305,Madrid,Penal
4305,Madrid,"Reclamaciones de cantidad"
4305,Madrid,"Recurso de multas"
4305,Madrid,"Protección de datos"
4305,Madrid,"Herencias y Testamentos"
4304,Toledo,"Reclamaciones de cantidad"
4304,Toledo,"Comunidad de propietarios"
4304,Toledo,"Herencias y Testamentos"
4304,Toledo,Alquileres
4304,Toledo,"Accidentes de tráfico"
4304,Toledo,Administrativo
4304,Toledo,Civil
4304,Toledo,Familia
4304,Toledo,Divorcios
4304,Toledo,General
4304,Toledo,Laboral
4293,Oviedo,Mercantil
4293,Oviedo,Procesal
4293,Oviedo,Civil
4293,Oviedo,Concursal
4293,Oviedo,"Herencias y Testamentos"
4292,Cádiz,Adopciones
4292,Cádiz,"Propiedad Intelectual"
4292,Cádiz,"Extranjería y Nacionalidad"
4292,Cádiz,Internacional
4291,Madrid,"Mediación y Arbitraje"
4291,Madrid,Mercantil
4291,Madrid,"Reclamaciones de cantidad"
4291,Madrid,Seguros
4291,Madrid,Concursal
4291,Madrid,"Herencias y Testamentos"
4283,Madrid,Laboral
4283,Madrid,"Accidentes de tráfico"
4280,"Puerto de la Cruz",Civil
4280,"Puerto de la Cruz",Familia
4280,"Puerto de la Cruz","Reclamaciones de cantidad"
4280,"Puerto de la Cruz","Herencias y Testamentos"
4280,"Puerto de la Cruz",Divorcios
4280,"Puerto de la Cruz","Derecho bancario"
4276,Madrid,"Derecho bancario"
4275,Madrid,"Propiedad Industrial"
4275,Madrid,Telecomunicaciones
4274,Madrid,Laboral
4273,Madrid,Mercantil
4272,Madrid,"Derecho bancario"
4271,Madrid,Mercantil
4270,Barcelona,Mercantil
4269,Madrid,"Derecho bancario"
4268,Madrid,"Medio ambiente"
4268,Madrid,Administrativo
4267,Madrid,Mercantil
4266,Madrid,Mercantil
4265,Barcelona,Laboral
4264,Madrid,"Derecho bancario"
4263,Madrid,"Mediación y Arbitraje"
4263,Madrid,Procesal
4262,Vigo,"Derecho bancario"
4261,Madrid,Mercantil
4260,Madrid,Inmobiliario
4260,Madrid,Urbanismo
4259,Madrid,"Propiedad Intelectual"
4258,Madrid,"Mediación y Arbitraje"
4258,Madrid,Procesal
4257,Madrid,"Mediación y Arbitraje"
4257,Madrid,Procesal
4256,Madrid,"Propiedad Industrial"
4256,Madrid,Telecomunicaciones
4256,Madrid,"Propiedad Intelectual"
4255,Madrid,Mercantil
4254,Valencia,Inmobiliario
4254,Valencia,Urbanismo
4253,Málaga,Administrativo
4252,Barcelona,Urbanismo
4252,Barcelona,Inmobiliario
4251,Madrid,"Mediación y Arbitraje"
4251,Madrid,Procesal
4250,Madrid,"Propiedad Industrial"
4250,Madrid,Telecomunicaciones
4250,Madrid,"Propiedad Intelectual"
4249,Madrid,Tributario-Fiscal
4248,Madrid,Tributario-Fiscal
4247,Barcelona,Penal
4246,Madrid,Inmobiliario
4246,Madrid,Urbanismo
4245,Barcelona,"Derecho bancario"
4245,Barcelona,Mercantil
4244,Madrid,Mercantil
4243,Madrid,Laboral
4242,Madrid,"Propiedad Industrial"
4242,Madrid,Telecomunicaciones
4242,Madrid,"Propiedad Intelectual"
4241,Madrid,"Mediación y Arbitraje"
4241,Madrid,Procesal
4240,Madrid,"Mediación y Arbitraje"
4240,Madrid,Procesal
4239,Madrid,Mercantil
4239,Madrid,"Derecho bancario"
4238,Valencia,Tributario-Fiscal
4237,Madrid,"Derecho bancario"
4236,Madrid,"Derecho bancario"
4236,Madrid,Mercantil
4235,Madrid,"Derecho bancario"
4234,Madrid,"Derecho bancario"
4234,Madrid,Mercantil
4233,Madrid,Penal
4233,Madrid,Tributario-Fiscal
4232,Bilbao,Administrativo
4231,Barcelona,Tributario-Fiscal
4231,Barcelona,Penal
4230,Madrid,"Propiedad Industrial"
4230,Madrid,Telecomunicaciones
4229,Barcelona,Mercantil
4229,Barcelona,"Derecho bancario"
4228,Madrid,Administrativo
4227,Madrid,Penal
4226,Madrid,"Derecho bancario"
4225,Madrid,"Derecho bancario"
4224,Madrid,Procesal
4223,Madrid,Mercantil
4223,Madrid,"Derecho bancario"
4223,Madrid,"Consumidores y Usuarios"
4222,Madrid,"Derecho bancario"
4221,Madrid,Telecomunicaciones
4221,Madrid,Seguros
4221,Madrid,Mercantil
4219,Bilbao,Mercantil
4219,Bilbao,"Derecho bancario"
4218,Barcelona,"Derecho bancario"
4217,Málaga,Administrativo
4216,Madrid,Administrativo
4207,Málaga,"Accidentes de tráfico"
4207,Málaga,"Extranjería y Nacionalidad"
4207,Málaga,Mercantil
4207,Málaga,Penal
4207,Málaga,"Herencias y Testamentos"
4207,Málaga,Divorcios
4206,Madrid,"Propiedad Intelectual"
4203,Alicante,"Reclamaciones de cantidad"
4203,Alicante,"Comunidad de propietarios"
4203,Alicante,Alquileres
4203,Alicante,Desahucios
4203,Alicante,Civil
4202,Sevilla,"Accidentes de tráfico"
4202,Sevilla,Agrario
4202,Sevilla,Civil
4202,Sevilla,Familia
4202,Sevilla,Concursal
4202,Sevilla,Inmobiliario
4202,Sevilla,Laboral
4202,Sevilla,Mercantil
4202,Sevilla,Penal
4202,Sevilla,Divorcios
4202,Sevilla,"Derecho bancario"
4185,Madrid,Divorcios
4185,Madrid,"Derecho bancario"
4185,Madrid,"Herencias y Testamentos"
4185,Madrid,Familia
4185,Madrid,Laboral
4185,Madrid,Penal
4179,Barcelona,"Herencias y Testamentos"
4179,Barcelona,Divorcios
4179,Barcelona,Familia
4164,Madrid,Civil
4164,Madrid,Alquileres
4164,Madrid,"Hipotecario y Notarial"
4164,Madrid,Mercantil
4164,Madrid,Penal
4164,Madrid,"Derecho bancario"
4163,Jaén,Divorcios
4163,Jaén,"Extranjería y Nacionalidad"
4163,Jaén,Familia
4163,Jaén,Penal
4163,Jaén,"Reclamaciones de cantidad"
4162,"La Torre de Esteban Hambrán",Penal
4162,"La Torre de Esteban Hambrán","Reclamaciones de cantidad"
4162,"La Torre de Esteban Hambrán","Derecho bancario"
4162,"La Torre de Esteban Hambrán","Accidentes de tráfico"
4162,"La Torre de Esteban Hambrán",Civil
4162,"La Torre de Esteban Hambrán",Familia
4138,Málaga,"Accidentes de tráfico"
4138,Málaga,Familia
4138,Málaga,Divorcios
4135,Barcelona,"Derecho bancario"
4135,Barcelona,Mercantil
4135,Barcelona,"Nuevas tecnologías"
4135,Barcelona,"Propiedad Industrial"
4135,Barcelona,"Protección de datos"
4135,Barcelona,"Propiedad Intelectual"
4134,Barcelona,"Propiedad Intelectual"
4134,Barcelona,"Propiedad Industrial"
4133,Barcelona,Mercantil
4133,Barcelona,"Nuevas tecnologías"
4133,Barcelona,"Protección de datos"
4133,Barcelona,"Derecho bancario"
4132,Barcelona,"Protección de datos"
4132,Barcelona,Internacional
4132,Barcelona,Mercantil
4132,Barcelona,"Nuevas tecnologías"
4130,Córdoba,Laboral
4130,Córdoba,Mercantil
4130,Córdoba,Penal
4130,Córdoba,"Reclamaciones de cantidad"
4130,Córdoba,Tributario-Fiscal
4130,Córdoba,"Herencias y Testamentos"
4130,Córdoba,Divorcios
4130,Córdoba,"Derecho bancario"
4130,Córdoba,"Accidentes de tráfico"
4130,Córdoba,Administrativo
4130,Córdoba,Familia
4128,Barcelona,Administrativo
4128,Barcelona,"Extranjería y Nacionalidad"
4128,Barcelona,Familia
4128,Barcelona,Laboral
4128,Barcelona,Divorcios
4119,"Las Rozas de Madrid",Divorcios
4119,"Las Rozas de Madrid",Familia
4119,"Las Rozas de Madrid","Herencias y Testamentos"
4116,"Fuente de Piedra","Accidentes de tráfico"
4116,"Fuente de Piedra",Civil
4116,"Fuente de Piedra",Familia
4116,"Fuente de Piedra",Divorcios
4116,"Fuente de Piedra",General
4116,"Fuente de Piedra",Penal
4111,Marbella,Penal
4111,Marbella,"Accidentes de tráfico"
4111,Marbella,Administrativo
4111,Marbella,Civil
4111,Marbella,Familia
4105,Santander,Civil
4105,Santander,Familia
4105,Santander,Laboral
4105,Santander,Divorcios
4105,Santander,"Derecho bancario"
4098,Barcelona,Divorcios
4098,Barcelona,Familia
4098,Barcelona,Laboral
4098,Barcelona,"Reclamaciones de cantidad"
4096,Barcelona,Laboral
4076,Valladolid,Penal
4076,Valladolid,Procesal
4073,"Santiago de Compostela",Penal
4073,"Santiago de Compostela","Reclamaciones de cantidad"
4073,"Santiago de Compostela",Desahucios
4073,"Santiago de Compostela","Accidentes de tráfico"
4068,Madrid,"Nuevas tecnologías"
4068,Madrid,"Protección de datos"
4068,Madrid,"Propiedad Intelectual"
4059,Madrid,"Consumidores y Usuarios"
4059,Madrid,"Protección de datos"
4059,Madrid,Alquileres
4059,Madrid,"Derecho bancario"
4059,Madrid,General
4059,Madrid,Mercantil
4059,Madrid,"Nuevas tecnologías"
4058,Barcelona,Laboral
4057,Torrelodones,"Mediación y Arbitraje"
4042,Sagunto/Sagunt,Laboral
4042,Sagunto/Sagunt,Penal
4042,Sagunto/Sagunt,"Seguridad Social"
4042,Sagunto/Sagunt,Divorcios
4030,Elche/Elx,"Accidentes de tráfico"
4030,Elche/Elx,Civil
4030,Elche/Elx,Concursal
4030,Elche/Elx,"Herencias y Testamentos"
4030,Elche/Elx,Desahucios
4028,"Premià de Mar","Protección de datos"
4028,"Premià de Mar","Propiedad Intelectual"
4028,"Premià de Mar",Mercantil
4028,"Premià de Mar","Nuevas tecnologías"
4027,Reus,Laboral
4027,Reus,Penal
4027,Reus,"Seguridad Social"
4027,Reus,Tributario-Fiscal
4027,Reus,"Herencias y Testamentos"
4027,Reus,Divorcios
4027,Reus,Familia
4010,Bilbao,Administrativo
4010,Bilbao,Civil
4010,Bilbao,Familia
4010,Bilbao,Mercantil
4010,Bilbao,Penal
4010,Bilbao,Divorcios
4010,Bilbao,"Derecho bancario"
4006,Santander,Divorcios
4006,Santander,"Derecho bancario"
4006,Santander,"Accidentes de tráfico"
4006,Santander,Familia
4006,Santander,Desahucios
4006,Santander,Penal
4005,Bilbao,"Reclamaciones de cantidad"
4005,Bilbao,"Accidentes de tráfico"
4005,Bilbao,Administrativo
4005,Bilbao,Civil
4005,Bilbao,Familia
4005,Bilbao,Divorcios
4005,Bilbao,Urbanismo
4005,Bilbao,"Consumidores y Usuarios"
4005,Bilbao,"Comunidad de propietarios"
4005,Bilbao,Alquileres
4005,Bilbao,Desahucios
4000,Vigo,Alquileres
4000,Vigo,"Accidentes de tráfico"
4000,Vigo,Civil
4000,Vigo,Familia
4000,Vigo,"Reclamaciones de cantidad"
4000,Vigo,Divorcios
3993,Madrid,"Accidentes de tráfico"
3993,Madrid,Civil
3993,Madrid,Alquileres
3993,Madrid,Desahucios
3993,Madrid,Penal
3992,"Huerta de la Obispalía",Concursal
3991,Fuenlabrada,Civil
3991,Fuenlabrada,"Extranjería y Nacionalidad"
3991,Fuenlabrada,Laboral
3991,Fuenlabrada,"Reclamaciones de cantidad"
3981,Madrid,Laboral
3981,Madrid,Mercantil
3981,Madrid,Divorcios
3981,Madrid,"Derecho bancario"
3981,Madrid,"Accidentes de tráfico"
3981,Madrid,Administrativo
3981,Madrid,Familia
3965,Marbella,Inmobiliario
3965,Marbella,Penal
3965,Marbella,Procesal
3965,Marbella,Urbanismo
3955,Barcelona,Telecomunicaciones
3955,Barcelona,"Protección de datos"
3955,Barcelona,"Propiedad Intelectual"
3955,Barcelona,"Nuevas tecnologías"
3950,Madrid,"Accidentes de tráfico"
3945,Málaga,Familia
3945,Málaga,"Comunidad de propietarios"
3945,Málaga,"Herencias y Testamentos"
3945,Málaga,Alquileres
3945,Málaga,Desahucios
3945,Málaga,Divorcios
3941,Madrid,Civil
3941,Madrid,Mercantil
3923,Madrid,"Mediación y Arbitraje"
3923,Madrid,Mercantil
3923,Madrid,"Propiedad Industrial"
3923,Madrid,"Reclamaciones de cantidad"
3923,Madrid,"Accidentes de tráfico"
3923,Madrid,Civil
3923,Madrid,Familia
3923,Madrid,"Derecho bancario"
3923,Madrid,Seguros
3923,Madrid,"Herencias y Testamentos"
3923,Madrid,"Propiedad Intelectual"
3909,Barcelona,Urbanismo
3909,Barcelona,Administrativo
3909,Barcelona,"Reclamaciones de cantidad"
3904,"Sant Feliu de Llobregat",Penal
3904,Barcelona,Penal
3904,"Sant Feliu de Llobregat","Accidentes de tráfico"
3904,Barcelona,"Accidentes de tráfico"
3904,"Sant Feliu de Llobregat",Civil
3904,Barcelona,Civil
3904,"Sant Feliu de Llobregat",Familia
3904,Barcelona,Familia
3904,"Sant Feliu de Llobregat",Adopciones
3904,Barcelona,Adopciones
3904,"Sant Feliu de Llobregat","Herencias y Testamentos"
3904,Barcelona,"Herencias y Testamentos"
3904,"Sant Feliu de Llobregat",Desahucios
3904,Barcelona,Desahucios
3904,"Sant Feliu de Llobregat",Divorcios
3904,Barcelona,Divorcios
3903,Sabadell,Administrativo
3903,Sabadell,"Medio ambiente"
3903,Sabadell,Urbanismo
3902,Marbella,Penal
3895,Barcelona,Mercantil
3893,Oviedo,Penal
3893,Oviedo,Procesal
3893,Oviedo,Civil
3880,Madrid,"Herencias y Testamentos"
3879,Tortosa,"Seguridad Social"
3879,Tortosa,Tributario-Fiscal
3879,Tortosa,"Comunidad de propietarios"
3879,Tortosa,"Protección de datos"
3879,Tortosa,Laboral
3879,Tortosa,Penal
3877,Salamanca,Médico-Sanitario
3877,Salamanca,Mercantil
3877,Salamanca,Tributario-Fiscal
3877,Salamanca,"Consumidores y Usuarios"
3877,Salamanca,Concursal
3864,Madrid,"Propiedad Intelectual"
3864,Madrid,Mercantil
3864,Madrid,"Nuevas tecnologías"
3864,Madrid,"Propiedad Industrial"
3861,Palma,Desahucios
3861,Palma,Divorcios
3861,Palma,"Accidentes de tráfico"
3861,Palma,Familia
3843,Terrassa,"Protección de datos"
3843,Terrassa,"Propiedad Intelectual"
3843,Terrassa,"Nuevas tecnologías"
3843,Terrassa,"Propiedad Industrial"
3829,Madrid,Inmobiliario
3810,"Las Palmas de Gran Canaria",Laboral
3810,"Santa Cruz de Tenerife",Laboral
3810,"Las Palmas de Gran Canaria",Médico-Sanitario
3810,"Santa Cruz de Tenerife",Médico-Sanitario
3810,"Las Palmas de Gran Canaria",Penal
3810,"Santa Cruz de Tenerife",Penal
3810,"Las Palmas de Gran Canaria","Reclamaciones de cantidad"
3810,"Santa Cruz de Tenerife","Reclamaciones de cantidad"
3810,"Las Palmas de Gran Canaria","Consumidores y Usuarios"
3810,"Santa Cruz de Tenerife","Consumidores y Usuarios"
3810,"Las Palmas de Gran Canaria",Seguros
3810,"Santa Cruz de Tenerife",Seguros
3810,"Las Palmas de Gran Canaria","Accidentes de tráfico"
3810,"Santa Cruz de Tenerife","Accidentes de tráfico"
3810,"Las Palmas de Gran Canaria",Administrativo
3810,"Santa Cruz de Tenerife",Administrativo
3808,León,Familia
3808,León,Adopciones
3808,León,Inmobiliario
3808,León,Laboral
3808,León,"Mediación y Arbitraje"
3808,León,Divorcios
3807,Bormujos,Divorcios
3807,Bormujos,Adopciones
3807,Bormujos,Civil
3807,Bormujos,Familia
3807,Bormujos,General
3807,Bormujos,Penal
3805,Salamanca,Laboral
3805,Salamanca,"Medio ambiente"
3805,Salamanca,"Reclamaciones de cantidad"
3805,Salamanca,Divorcios
3805,Salamanca,Civil
3805,Salamanca,Familia
3800,Huelva,Familia
3800,Huelva,Familia
3800,Huelva,"Reclamaciones de cantidad"
3800,Huelva,"Reclamaciones de cantidad"
3800,Huelva,Divorcios
3800,Huelva,Divorcios
3799,"Las Palmas de Gran Canaria",Divorcios
3799,"Las Palmas de Gran Canaria","Derecho bancario"
3799,"Las Palmas de Gran Canaria","Accidentes de tráfico"
3799,"Las Palmas de Gran Canaria",Administrativo
3799,"Las Palmas de Gran Canaria",Civil
3799,"Las Palmas de Gran Canaria",Familia
3799,"Las Palmas de Gran Canaria",Concursal
3798,Alicante,Seguros
3798,Alicante,"Herencias y Testamentos"
3798,Alicante,Desahucios
3798,Alicante,"Accidentes de tráfico"
3798,Alicante,Familia
3798,Alicante,Divorcios
3798,Alicante,General
3795,Barcelona,Internacional
3795,Barcelona,Penal
3795,Barcelona,Comunitario
3795,Barcelona,Tributario-Fiscal
3794,Barcelona,Telecomunicaciones
3794,Barcelona,"Protección de datos"
3794,Barcelona,"Propiedad Intelectual"
3794,Barcelona,Mercantil
3794,Barcelona,"Derecho bancario"
3793,Barcelona,"Herencias y Testamentos"
3793,Barcelona,Civil
3793,Barcelona,General
3793,Barcelona,"Hipotecario y Notarial"
3793,Barcelona,Inmobiliario
3793,Barcelona,"Mediación y Arbitraje"
3793,Barcelona,Médico-Sanitario
3793,Barcelona,Procesal
3791,Madrid,Penal
3791,Madrid,"Reclamaciones de cantidad"
3791,Madrid,Desahucios
3791,Madrid,Divorcios
3791,Madrid,Civil
3791,Madrid,Familia
3790,"Las Palmas de Gran Canaria",Civil
3790,"Las Palmas de Gran Canaria",Mercantil
3790,"Las Palmas de Gran Canaria","Reclamaciones de cantidad"
3790,"Las Palmas de Gran Canaria","Derecho bancario"
3789,Algeciras,Divorcios
3789,Algeciras,"Accidentes de tráfico"
3789,Algeciras,Civil
3789,Algeciras,Familia
3789,Algeciras,Seguros
3789,Algeciras,Inmobiliario
3789,Algeciras,Penal
3786,"Las Palmas de Gran Canaria","Hipotecario y Notarial"
3786,"Santa Lucía de Tirajana","Hipotecario y Notarial"
3786,"Las Palmas de Gran Canaria",Laboral
3786,"Santa Lucía de Tirajana",Laboral
3786,"Las Palmas de Gran Canaria","Mediación y Arbitraje"
3786,"Santa Lucía de Tirajana","Mediación y Arbitraje"
3786,"Las Palmas de Gran Canaria",Médico-Sanitario
3786,"Santa Lucía de Tirajana",Médico-Sanitario
3786,"Las Palmas de Gran Canaria",Mercantil
3786,"Santa Lucía de Tirajana",Mercantil
3786,"Las Palmas de Gran Canaria",Comunitario
3786,"Santa Lucía de Tirajana",Comunitario
3786,"Las Palmas de Gran Canaria","Extranjería y Nacionalidad"
3786,"Santa Lucía de Tirajana","Extranjería y Nacionalidad"
3786,"Las Palmas de Gran Canaria","Derecho bancario"
3786,"Santa Lucía de Tirajana","Derecho bancario"
3786,"Las Palmas de Gran Canaria","Seguridad Social"
3786,"Santa Lucía de Tirajana","Seguridad Social"
3786,"Las Palmas de Gran Canaria",Seguros
3786,"Santa Lucía de Tirajana",Seguros
3786,"Las Palmas de Gran Canaria","Protección de datos"
3786,"Santa Lucía de Tirajana","Protección de datos"
3786,"Las Palmas de Gran Canaria",Desahucios
3786,"Santa Lucía de Tirajana",Desahucios
3784,Cádiz,Urbanismo
3784,Cádiz,Concursal
3784,Cádiz,"Herencias y Testamentos"
3784,Cádiz,"Accidentes de tráfico"
3784,Cádiz,Familia
3784,Cádiz,Inmobiliario
3784,Cádiz,Divorcios
3782,Madrid,Divorcios
3782,"Pozuelo de Alarcón",Divorcios
3782,Majadahonda,Divorcios
3782,Madrid,"Accidentes de tráfico"
3782,"Pozuelo de Alarcón","Accidentes de tráfico"
3782,Majadahonda,"Accidentes de tráfico"
3782,Madrid,Civil
3782,"Pozuelo de Alarcón",Civil
3782,Majadahonda,Civil
3782,Madrid,Familia
3782,"Pozuelo de Alarcón",Familia
3782,Majadahonda,Familia
3782,Madrid,"Comunidad de propietarios"
3782,"Pozuelo de Alarcón","Comunidad de propietarios"
3782,Majadahonda,"Comunidad de propietarios"
3782,Madrid,Concursal
3782,"Pozuelo de Alarcón",Concursal
3782,Majadahonda,Concursal
3782,Madrid,"Herencias y Testamentos"
3782,"Pozuelo de Alarcón","Herencias y Testamentos"
3782,Majadahonda,"Herencias y Testamentos"
3782,Madrid,Laboral
3782,"Pozuelo de Alarcón",Laboral
3782,Majadahonda,Laboral
3782,Madrid,Penal
3782,"Pozuelo de Alarcón",Penal
3782,Majadahonda,Penal
3782,Madrid,"Reclamaciones de cantidad"
3782,"Pozuelo de Alarcón","Reclamaciones de cantidad"
3782,Majadahonda,"Reclamaciones de cantidad"
3780,"L'Hospitalet de Llobregat","Hipotecario y Notarial"
3780,"L'Hospitalet de Llobregat",Inmobiliario
3780,"L'Hospitalet de Llobregat",Mercantil
3780,"L'Hospitalet de Llobregat",Penal
3780,"L'Hospitalet de Llobregat","Reclamaciones de cantidad"
3780,"L'Hospitalet de Llobregat",Civil
3780,"L'Hospitalet de Llobregat",Familia
3780,"L'Hospitalet de Llobregat",Divorcios
3780,"L'Hospitalet de Llobregat","Derecho bancario"
3780,"L'Hospitalet de Llobregat","Herencias y Testamentos"
3780,"L'Hospitalet de Llobregat",Alquileres
3780,"L'Hospitalet de Llobregat",Desahucios
3778,Madrid,Seguros
3778,Madrid,"Accidentes de tráfico"
3778,Madrid,Laboral
3778,Madrid,Mercantil
3778,Madrid,"Derecho bancario"
3776,Madrid,Divorcios
3776,Madrid,"Derecho bancario"
3776,Madrid,Civil
3776,Madrid,Familia
3776,Madrid,Laboral
3776,Madrid,Mercantil
3776,Madrid,Penal
3774,Madrid,"Hipotecario y Notarial"
3774,Madrid,Inmobiliario
3774,Madrid,Penal
3774,Madrid,Divorcios
3774,Madrid,"Herencias y Testamentos"
3774,Madrid,"Propiedad Intelectual"
3774,Madrid,Civil
3774,Madrid,Familia
3771,Madrid,Civil
3771,Madrid,Familia
3771,Madrid,Divorcios
3771,Madrid,Laboral
3771,Madrid,"Mediación y Arbitraje"
3771,Madrid,Penal
3771,Madrid,"Comunidad de propietarios"
3771,Madrid,Concursal
3769,Guadalajara,Urbanismo
3769,Guadalajara,"Derecho bancario"
3769,Guadalajara,Administrativo
3769,Guadalajara,Civil
3769,Guadalajara,Mercantil
3769,Guadalajara,Militar
3768,Sabadell,"Hipotecario y Notarial"
3768,Sabadell,Penal
3768,Sabadell,"Accidentes de tráfico"
3768,Sabadell,Civil
3765,Vitoria-Gasteiz,Civil
3765,Vitoria-Gasteiz,"Extranjería y Nacionalidad"
3765,Vitoria-Gasteiz,Familia
3765,Vitoria-Gasteiz,Divorcios
3765,Vitoria-Gasteiz,"Derecho bancario"
3765,Vitoria-Gasteiz,Concursal
3765,Vitoria-Gasteiz,Laboral
3765,Vitoria-Gasteiz,Mercantil
3765,Vitoria-Gasteiz,Penal
3765,Vitoria-Gasteiz,"Reclamaciones de cantidad"
3764,"Chiclana de la Frontera","Hipotecario y Notarial"
3764,"Chiclana de la Frontera",Inmobiliario
3764,"Chiclana de la Frontera",Penal
3764,"Chiclana de la Frontera",Urbanismo
3764,"Chiclana de la Frontera","Herencias y Testamentos"
3761,"Jerez de la Frontera",Seguros
3761,"Jerez de la Frontera",Desahucios
3761,"Jerez de la Frontera",Divorcios
3761,"Jerez de la Frontera","Derecho bancario"
3761,"Jerez de la Frontera","Accidentes de tráfico"
3761,"Jerez de la Frontera",Familia
3761,"Jerez de la Frontera",Inmobiliario
3761,"Jerez de la Frontera",Médico-Sanitario
3761,"Jerez de la Frontera",Mercantil
3761,"Jerez de la Frontera","Reclamaciones de cantidad"
3759,Madrid,Laboral
3759,Madrid,Penal
3759,Madrid,Divorcios
3759,Madrid,"Consumidores y Usuarios"
3759,Madrid,"Herencias y Testamentos"
3759,Madrid,Alquileres
3759,Madrid,Familia
3753,Zamora,"Herencias y Testamentos"
3752,Valencia,Concursal
3752,Valencia,Divorcios
3752,Valencia,"Derecho bancario"
3752,Valencia,Mercantil
3752,Valencia,Penal
3752,Valencia,Civil
3752,Valencia,Familia
3747,Málaga,Civil
3747,Málaga,Comunitario
3747,Málaga,Inmobiliario
3747,Málaga,Internacional
3747,Málaga,Mercantil
3744,Valencia,"Mediación y Arbitraje"
3744,Valencia,Divorcios
3744,Valencia,Familia
3743,Valencia,Familia
3743,Valencia,Familia
3743,Valencia,"Mediación y Arbitraje"
3743,Valencia,"Mediación y Arbitraje"
3743,Valencia,"Reclamaciones de cantidad"
3743,Valencia,"Reclamaciones de cantidad"
3743,Valencia,"Comunidad de propietarios"
3743,Valencia,"Comunidad de propietarios"
3742,Barcelona,"Seguridad Social"
3742,Madrid,"Seguridad Social"
3742,Bilbao,"Seguridad Social"
3742,Valencia,"Seguridad Social"
3742,Zaragoza,"Seguridad Social"
3742,Barcelona,Tributario-Fiscal
3742,Madrid,Tributario-Fiscal
3742,Bilbao,Tributario-Fiscal
3742,Valencia,Tributario-Fiscal
3742,Zaragoza,Tributario-Fiscal
3742,Barcelona,Laboral
3742,Madrid,Laboral
3742,Bilbao,Laboral
3742,Valencia,Laboral
3742,Zaragoza,Laboral
3742,Barcelona,Penal
3742,Madrid,Penal
3742,Bilbao,Penal
3742,Valencia,Penal
3742,Zaragoza,Penal
3742,Barcelona,Administrativo
3742,Madrid,Administrativo
3742,Bilbao,Administrativo
3742,Valencia,Administrativo
3742,Zaragoza,Administrativo
3741,Málaga,"Accidentes de tráfico"
3741,Málaga,Desahucios
3741,Málaga,"Derecho bancario"
3739,"L'Hospitalet de Llobregat",Divorcios
3739,"Sant Cugat del Vallès",Divorcios
3739,"L'Hospitalet de Llobregat",Civil
3739,"Sant Cugat del Vallès",Civil
3739,"L'Hospitalet de Llobregat",Penal
3739,"Sant Cugat del Vallès",Penal
3739,"L'Hospitalet de Llobregat",Desahucios
3739,"Sant Cugat del Vallès",Desahucios
3738,Vigo,Concursal
3738,Vigo,Civil
3738,Vigo,"Derecho bancario"
3738,Vigo,"Hipotecario y Notarial"
3738,Vigo,Mercantil
3736,Córdoba,Internacional
3736,Córdoba,Laboral
3736,Córdoba,Mercantil
3736,Córdoba,Civil
3736,Córdoba,Concursal
3736,Córdoba,"Herencias y Testamentos"
3736,Córdoba,"Derecho bancario"
3735,Toledo,"Derecho bancario"
3735,Toledo,"Accidentes de tráfico"
3735,Toledo,Civil
3735,Toledo,Inmobiliario
3735,Toledo,Tributario-Fiscal
3735,Toledo,"Consumidores y Usuarios"
3735,Toledo,"Herencias y Testamentos"
3735,Toledo,Alquileres
3735,Toledo,Desahucios
3734,Madrid,Seguros
3734,Madrid,Alquileres
3734,Madrid,Civil
